Pitcher,Team,Opponent,date,year,game_link,player_link,Name,AB,H,BA,BA_season,AB_season,BA_career,AB_career,id,abba
Jordan Zimmermann,Washington Nationals,Miami Marlins,2014-09-28,2014,https://www.baseball-reference.com/boxes/WAS/WAS201409280.shtml,https://www.baseball-reference.com/players/j/johnsre02.shtml,Reed Johnson,3,0,0.235,0.235,187.0,0.27899999999999997,3630,173,0.705
Jordan Zimmermann,Washington Nationals,Miami Marlins,2014-09-28,2014,https://www.baseball-reference.com/boxes/WAS/WAS201409280.shtml,https://www.baseball-reference.com/players/b/bourju01.shtml,Justin Bour,2,0,0.284,0.284,74.0,0.267,1395,173,0.568
Jordan Zimmermann,Washington Nationals,Miami Marlins,2014-09-28,2014,https://www.baseball-reference.com/boxes/WAS/WAS201409280.shtml,https://www.baseball-reference.com/players/r/realmjt01.shtml,J.T. Realmuto,3,0,0.284,0.24100000000000002,29.0,0.284,1735,173,0.8519999999999999
Jordan Zimmermann,Washington Nationals,Miami Marlins,2014-09-28,2014,https://www.baseball-reference.com/boxes/WAS/WAS201409280.shtml,https://www.baseball-reference.com/players/h/hechaad01.shtml,Adeiny Hechavarria,3,0,0.2760000000000001,0.2760000000000001,536.0,0.256,2665,173,0.8280000000000003
Jordan Zimmermann,Washington Nationals,Miami Marlins,2014-09-28,2014,https://www.baseball-reference.com/boxes/WAS/WAS201409280.shtml,https://www.baseball-reference.com/players/a/alvarhe01.shtml,Henderson Alvarez,2,0,0.193,0.193,57.0,0.22,100,173,0.386
Jordan Zimmermann,Washington Nationals,Miami Marlins,2014-09-28,2014,https://www.baseball-reference.com/boxes/WAS/WAS201409280.shtml,https://www.baseball-reference.com/players/s/saltaja01.shtml,Jarrod Saltalamacchia,1,0,0.22,0.22,373.0,0.233,2845,173,0.22
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/g/grandcu01.shtml,Curtis Granderson,4,0,0.259,0.259,580.0,0.252,6758,174,1.036
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/t/tejadru01.shtml,Ruben Tejada,3,0,0.261,0.261,360.0,0.251,2110,174,0.783
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/d/dudalu01.shtml,Lucas Duda,2,0,0.244,0.244,471.0,0.243,2808,174,0.488
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/c/cuddymi01.shtml,Michael Cuddyer,3,0,0.259,0.259,379.0,0.27699999999999997,5488,174,0.777
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/f/florewi01.shtml,Wilmer Flores,3,0,0.263,0.263,483.0,0.26,1626,174,0.789
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/l/lagarju01.shtml,Juan Lagares,3,0,0.259,0.259,441.0,0.26,1702,174,0.777
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/c/campber01.shtml,Eric Campbell,3,0,0.19699999999999998,0.19699999999999998,173.0,0.221,438,174,0.591
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/r/reckean01.shtml,Anthony Recker,2,0,0.125,0.125,80.0,0.19899999999999998,552,174,0.25
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/s/syndeno01.shtml,Noah Syndergaard,1,0,0.182,0.209,43.0,0.182,132,174,0.182
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/c/cecilda01.shtml,Darrell Ceciliani,1,0,0.20600000000000013,0.20600000000000013,68.0,0.19,100,174,0.20600000000000013
Chris Heston,San Francisco Giants,New York Mets,2015-06-09,2015,https://www.baseball-reference.com/boxes/NYN/NYN201506090.shtml,https://www.baseball-reference.com/players/m/munoda01.shtml,Daniel Muno,1,0,0.14800000000000002,0.14800000000000002,27.0,0.14800000000000002,27,174,0.14800000000000002
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/h/harrijo05.shtml,Josh Harrison,4,0,0.287,0.287,418.0,0.281,2620,175,1.148
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/m/martest01.shtml,Starling Marte,3,0,0.287,0.287,579.0,0.28600000000000003,2806,175,0.861
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/m/mccutan01.shtml,Andrew McCutchen,3,0,0.292,0.292,566.0,0.289,5318,175,0.8759999999999999
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/k/kangju01.shtml,Jung Ho Kang,3,0,0.287,0.287,421.0,0.273,739,175,0.861
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/c/cervefr01.shtml,Francisco Cervelli,3,0,0.29499999999999993,0.29499999999999993,451.0,0.273,1905,175,0.8849999999999998
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/a/alvarpe01.shtml,Pedro Alvarez,3,0,0.243,0.243,437.0,0.23600000000000002,2980,175,0.729
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/p/polangr01.shtml,Gregory Polanco,3,0,0.2560000000000001,0.2560000000000001,593.0,0.248,2008,175,0.7680000000000003
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/m/mercejo03.shtml,Jordy Mercer,3,0,0.244,0.244,394.0,0.256,2555,175,0.732
Max Scherzer (1),Washington Nationals,Pittsburgh Pirates,2015-06-20,2015,https://www.baseball-reference.com/boxes/WAS/WAS201506200.shtml,https://www.baseball-reference.com/players/l/liriafr01.shtml,Francisco Liriano,2,0,0.16899999999999998,0.16899999999999998,65.0,0.153,216,175,0.33799999999999997
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/f/fowlede01.shtml,Dexter Fowler,2,0,0.25,0.25,596.0,0.263,4365,176,0.5
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/b/bryankr01.shtml,Kris Bryant,4,0,0.275,0.275,559.0,0.287,1975,176,1.1
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/r/rizzoan01.shtml,Anthony Rizzo,3,0,0.278,0.278,586.0,0.266,3589,176,0.8340000000000001
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/s/solerjo01.shtml,Jorge Soler,3,0,0.262,0.262,366.0,0.249,1002,176,0.786
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/d/denorch01.shtml,Chris Denorfia,3,0,0.26899999999999996,0.26899999999999996,212.0,0.272,2162,176,0.8069999999999999
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/c/castrst01.shtml,Starlin Castro,3,0,0.265,0.265,547.0,0.281,4851,176,0.795
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/r/rossda01.shtml,David Ross,3,0,0.17600000000000002,0.17600000000000002,159.0,0.22899999999999998,2280,176,0.528
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/a/arrieja01.shtml,Jake Arrieta,1,0,0.152,0.152,79.0,0.174,293,176,0.152
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/h/herrejo03.shtml,Jonathan Herrera,1,0,0.23,0.23,126.0,0.259,1200,176,0.23
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/s/schwaky01.shtml,Kyle Schwarber,1,0,0.24600000000000002,0.24600000000000002,232.0,0.226,881,176,0.24600000000000002
Cole Hamels (2),Philadelphia Phillies,Chicago Cubs,2015-07-25,2015,https://www.baseball-reference.com/boxes/CHN/CHN201507250.shtml,https://www.baseball-reference.com/players/r/russead02.shtml,Addison Russell,3,0,0.242,0.242,475.0,0.244,1576,176,0.726
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/m/machama01.shtml,Manny Machado,3,0,0.28600000000000003,0.28600000000000003,633.0,0.281,3383,177,0.8580000000000001
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/p/parrage01.shtml,Gerardo Parra,4,0,0.2907349177330896,0.2907349177330896,547.0,0.27899999999999997,4313,177,1.1629396709323585
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/j/jonesad01.shtml,Adam Jones,3,0,0.26899999999999996,0.26899999999999996,546.0,0.278,6251,177,0.8069999999999999
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/d/davisch02.shtml,Chris Davis,2,0,0.262,0.262,573.0,0.24100000000000002,4371,177,0.524
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/p/paredji01.shtml,Jimmy Paredes,3,0,0.275,0.275,363.0,0.251,951,177,0.8250000000000001
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/s/schoojo01.shtml,Jonathan Schoop,2,0,0.27899999999999997,0.27899999999999997,305.0,0.257,2245,177,0.5579999999999999
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/f/flahery01.shtml,Ryan Flaherty,3,0,0.20199999999999999,0.20199999999999999,267.0,0.21899999999999997,1272,177,0.606
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/j/josepca01.shtml,Caleb Joseph,3,0,0.23399999999999999,0.23399999999999999,320.0,0.22,1051,177,0.702
Hisashi Iwakuma,Seattle Mariners,Baltimore Orioles,2015-08-12,2015,https://www.baseball-reference.com/boxes/SEA/SEA201508120.shtml,https://www.baseball-reference.com/players/l/loughda01.shtml,David Lough,3,0,0.201,0.201,134.0,0.254,749,177,0.603
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/r/rolliji01.shtml,Jimmy Rollins,4,0,0.224,0.224,517.0,0.264,9294,178,0.896
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/u/utleych01.shtml,Chase Utley,4,0,0.21200670241286868,0.21200670241286868,746.0,0.276,6809,178,0.8480268096514747
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/t/turneju01.shtml,Justin Turner,3,0,0.294,0.294,385.0,0.287,2639,178,0.8819999999999999
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/g/gonzaad01.shtml,Adrian Gonzalez,3,0,0.275,0.275,571.0,0.287,7139,178,0.8250000000000001
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/e/ethiean01.shtml,Andre Ethier,2,0,0.294,0.294,395.0,0.285,4800,178,0.588
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/g/grandya01.shtml,Yasmani Grandal,3,0,0.23399999999999999,0.23399999999999999,355.0,0.239,2061,178,0.702
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/c/crawfca02.shtml,Carl Crawford,3,0,0.265,0.265,181.0,0.29,6655,178,0.795
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/h/hernaen02.shtml,Enrique Hernandez,3,0,0.30699999999999983,0.30699999999999983,202.0,0.235,1020,178,0.9209999999999995
Mike Fiers,Houston Astros (AL),Los Angeles Dodgers (NL),2015-08-21,2015,https://www.baseball-reference.com/boxes/HOU/HOU201508210.shtml,https://www.baseball-reference.com/players/p/pederjo01.shtml,Joc Pederson,2,0,0.21,0.21,480.0,0.22699999999999998,1368,178,0.42
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/r/rolliji01.shtml,Jimmy Rollins,3,0,0.224,0.224,517.0,0.264,9294,179,0.672
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/u/utleych01.shtml,Chase Utley,4,0,0.21200670241286868,0.21200670241286868,746.0,0.276,6809,179,0.8480268096514747
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/g/gonzaad01.shtml,Adrian Gonzalez,3,0,0.275,0.275,571.0,0.287,7139,179,0.8250000000000001
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/e/ethiean01.shtml,Andre Ethier,3,0,0.294,0.294,395.0,0.285,4800,179,0.8819999999999999
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/c/crawfca02.shtml,Carl Crawford,3,0,0.265,0.265,181.0,0.29,6655,179,0.795
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/g/grandya01.shtml,Yasmani Grandal,3,0,0.23399999999999999,0.23399999999999999,355.0,0.239,2061,179,0.702
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/p/pederjo01.shtml,Joc Pederson,3,0,0.21,0.21,480.0,0.22699999999999998,1368,179,0.63
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/h/hernaen02.shtml,Enrique Hernandez,3,0,0.30699999999999983,0.30699999999999983,202.0,0.235,1020,179,0.9209999999999995
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/g/guerral01.shtml,Alex Guerrero,1,0,0.233,0.233,219.0,0.22399999999999998,232,179,0.233
Jake Arrieta (1),Chicago Cubs,Los Angeles Dodgers,2015-08-30,2015,https://www.baseball-reference.com/boxes/LAN/LAN201508300.shtml,https://www.baseball-reference.com/players/t/turneju01.shtml,Justin Turner,1,0,0.294,0.294,385.0,0.287,2639,179,0.294
Max Scherzer (2),Washington Nationals,New York Mets,2015-10-03,2015,https://www.baseball-reference.com/boxes/NYN/NYN201510032.shtml,https://www.baseball-reference.com/players/g/grandcu01.shtml,Curtis Granderson,4,0,0.259,0.259,580.0,0.252,6758,180,1.036
Max Scherzer (2),Washington Nationals,New York Mets,2015-10-03,2015,https://www.baseball-reference.com/boxes/NYN/NYN201510032.shtml,https://www.baseball-reference.com/players/t/tejadru01.shtml,Ruben Tejada,3,0,0.261,0.261,360.0,0.251,2110,180,0.783
Max Scherzer (2),Washington Nationals,New York Mets,2015-10-03,2015,https://www.baseball-reference.com/boxes/NYN/NYN201510032.shtml,https://www.baseball-reference.com/players/c/confomi01.shtml,Michael Conforto,3,0,0.27,0.27,174.0,0.251,1081,180,0.81
Max Scherzer (2),Washington Nationals,New York Mets,2015-10-03,2015,https://www.baseball-reference.com/boxes/NYN/NYN201510032.shtml,https://www.baseball-reference.com/players/c/cuddymi01.shtml,Michael Cuddyer,3,0,0.259,0.259,379.0,0.27699999999999997,5488,180,0.777
Max Scherzer (2),Washington Nationals,New York Mets,2015-10-03,2015,https://www.baseball-reference.com/boxes/NYN/NYN201510032.shtml,https://www.baseball-reference.com/players/j/johnske05.shtml,Kelly Johnson,3,0,0.2648387096774194,0.2648387096774194,620.0,0.251,4543,180,0.7945161290322582
Max Scherzer (2),Washington Nationals,New York Mets,2015-10-03,2015,https://www.baseball-reference.com/boxes/NYN/NYN201510032.shtml,https://www.baseball-reference.com/players/n/nieuwki01.shtml,Kirk Nieuwenhuis,3,0,0.2009145299145299,0.2009145299145299,234.0,0.221,978,180,0.6027435897435898
Max Scherzer (2),Washington Nationals,New York Mets,2015-10-03,2015,https://www.baseball-reference.com/boxes/NYN/NYN201510032.shtml,https://www.baseball-reference.com/players/p/plaweke01.shtml,Kevin Plawecki,3,0,0.21899999999999997,0.21899999999999997,233.0,0.22399999999999998,540,180,0.6569999999999999
